Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
2217; 2023/10/10; 22:49:03; 1048574; 62; 0; 0; 2533; 48; 22; 7
2218; 2023/10/10; 22:49:13; 0; 62; 0; 0; 2589; 47; 22; 7
2219; 2023/10/10; 22:49:23; 1048575; 62; 0; 0; 2655; 45; 22; 7
2220; 2023/10/10; 22:49:33; 1048575; 62; 0; 0; 2676; 48; 22; 7
2221; 2023/10/10; 22:49:43; 0; 62; 0; 0; 2600; 45; 22; 7
2222; 2023/10/10; 22:49:53; 1048575; 62; 0; 0; 2676; 46; 22; 7
2223; 2023/10/10; 22:50:03; 1048575; 62; 0; 0; 2421; 42; 22; 6
2224; 2023/10/10; 22:50:13; 0; 62; 0; 0; 2554; 49; 22; 7
2225; 2023/10/10; 22:50:23; 1048575; 62; 0; 0; 2538; 45; 22; 7
2226; 2023/10/10; 22:50:33; 1048575; 62; 0; 0; 2529; 49; 22; 7
2227; 2023/10/10; 22:50:43; 0; 52; 0; 0; 2518; 49; 22; 7
2228; 2023/10/10; 22:50:53; 1048575; 52; 0; 0; 2601; 46; 22; 7
2229; 2023/10/10; 22:51:03; 0; 52; 0; 0; 2636; 45; 22; 7
2230; 2023/10/10; 22:51:13; 1048575; 63; 0; 0; 2518; 44; 22; 6
2231; 2023/10/10; 22:51:23; 1048575; 63; 0; 0; 2680; 46; 22; 7
2232; 2023/10/10; 22:51:33; 1048575; 63; 0; 0; 2696; 45; 22; 7
2233; 2023/10/10; 22:51:43; 1048575; 63; 0; 0; 2665; 48; 22; 7
2234; 2023/10/10; 22:51:53; 1048575; 63; 0; 0; 2538; 46; 22; 7
2235; 2023/10/10; 22:52:03; 1048575; 62; 0; 0; 2530; 45; 22; 7
2236; 2023/10/10; 22:52:13; 1048575; 62; 0; 0; 2517; 48; 22; 7
2237; 2023/10/10; 22:52:23; 0; 62; 0; 0; 2397; 45; 22; 6
2238; 2023/10/10; 22:52:33; 0; 62; 0; 0; 2562; 45; 22; 7
2239; 2023/10/10; 22:52:43; 0; 62; 0; 0; 2562; 48; 22; 7
2240; 2023/10/10; 22:52:53; 0; 62; 0; 0; 2636; 47; 22; 7
2241; 2023/10/10; 22:53:03; 1048575; 62; 0; 0; 2695; 44; 22; 7
2242; 2023/10/10; 22:53:13; 0; 62; 0; 0; 2694; 47; 22; 7
2243; 2023/10/10; 22:53:23; 1048575; 62; 0; 0; 2550; 45; 22; 7
2244; 2023/10/10; 22:53:33; 0; 62; 0; 0; 2396; 43; 22; 6
2245; 2023/10/10; 22:53:43; 0; 62; 0; 0; 2556; 45; 22; 7
2246; 2023/10/10; 22:53:53; 1048575; 62; 0; 0; 2547; 48; 22; 7
2247; 2023/10/10; 22:54:03; 1048575; 62; 0; 0; 2599; 46; 22; 7
2248; 2023/10/10; 22:54:13; 1048575; 62; 0; 0; 2603; 46; 22; 7
2249; 2023/10/10; 22:54:23; 1048575; 62; 0; 0; 2576; 49; 22; 7
2250; 2023/10/10; 22:54:33; 0; 62; 0; 0; 2613; 47; 22; 7
2251; 2023/10/10; 22:54:43; 0; 62; 0; 0; 2586; 41; 22; 6
2252; 2023/10/10; 22:54:53; 0; 62; 0; 0; 2631; 50; 22; 7
2253; 2023/10/10; 22:55:03; 0; 62; 0; 0; 2697; 46; 22; 7
2254; 2023/10/10; 22:55:13; 1048575; 62; 0; 0; 2685; 45; 22; 7
2255; 2023/10/10; 22:55:23; 0; 52; 0; 0; 2637; 48; 22; 7
2256; 2023/10/10; 22:55:33; 1048575; 52; 0; 0; 2607; 47; 22; 7
2257; 2023/10/10; 22:55:43; 1048575; 52; 0; 0; 2582; 45; 22; 7
2258; 2023/10/10; 22:55:53; 0; 63; 0; 0; 2364; 41; 22; 6
2259; 2023/10/10; 22:56:03; 1048575; 63; 0; 0; 2526; 48; 22; 7
2260; 2023/10/10; 22:56:13; 0; 62; 0; 0; 2532; 44; 22; 7
2261; 2023/10/10; 22:56:23; 1048575; 63; 0; 0; 2573; 44; 22; 7
2262; 2023/10/10; 22:56:33; 0; 62; 0; 0; 2596; 48; 22; 7
2263; 2023/10/10; 22:56:43; 1048575; 62; 0; 0; 2551; 45; 22; 7
2264; 2023/10/10; 22:56:53; 0; 62; 0; 0; 2615; 47; 22; 7
2265; 2023/10/10; 22:57:03; 0; 62; 0; 0; 2524; 44; 22; 6
2266; 2023/10/10; 22:57:13; 1048575; 62; 0; 0; 2700; 45; 22; 7
2267; 2023/10/10; 22:57:23; 1048575; 62; 0; 0; 2722; 47; 22; 7
2268; 2023/10/10; 22:57:33; 0; 62; 0; 0; 2708; 48; 22; 7
2269; 2023/10/10; 22:57:43; 1048575; 62; 0; 0; 2651; 46; 22; 7
2270; 2023/10/10; 22:57:53; 0; 62; 0; 0; 2654; 45; 22; 7
2271; 2023/10/10; 22:58:03; 1048575; 62; 0; 0; 2558; 48; 22; 7
2272; 2023/10/10; 22:58:13; 0; 62; 0; 0; 2398; 44; 22; 6
2273; 2023/10/10; 22:58:23; 1048574; 62; 0; 0; 2598; 46; 22; 7
2274; 2023/10/10; 22:58:33; 1048575; 62; 0; 0; 2577; 48; 22; 7
2275; 2023/10/10; 22:58:43; 1048575; 62; 0; 0; 2577; 47; 22; 7
2276; 2023/10/10; 22:58:53; 1048575; 62; 0; 0; 2594; 45; 22; 7
2277; 2023/10/10; 22:59:03; 1048575; 62; 0; 0; 2635; 49; 22; 7
2278; 2023/10/10; 22:59:13; 1048575; 62; 0; 0; 2675; 46; 22; 7
2279; 2023/10/10; 22:59:23; 1048575; 62; 0; 0; 2512; 41; 22; 6
2280; 2023/10/10; 22:59:33; 0; 62; 0; 0; 2682; 48; 22; 7
2281; 2023/10/10; 22:59:43; 0; 62; 0; 0; 2531; 47; 22; 7
2282; 2023/10/10; 22:59:53; 0; 62; 0; 0; 2666; 45; 22; 7
2283; 2023/10/10; 23:00:03; 0; 59; 0; 0; 2500; 48; 22; 7
2284; 2023/10/10; 23:00:13; 0; 52; 0; 0; 2478; 45; 22; 7
2285; 2023/10/10; 23:00:23; 1048575; 52; 0; 0; 2473; 45; 22; 7
2286; 2023/10/10; 23:00:33; 1048574; 55; 0; 0; 2392; 44; 22; 6
2287; 2023/10/10; 23:00:43; 1048575; 63; 0; 0; 2623; 47; 22; 7
2288; 2023/10/10; 23:00:53; 1048575; 63; 0; 0; 2634; 44; 22; 7
2289; 2023/10/10; 23:01:03; 1048575; 63; 0; 0; 2701; 47; 22; 7
2290; 2023/10/10; 23:01:13; 0; 63; 0; 0; 2685; 46; 22; 7
2291; 2023/10/10; 23:01:23; 1048575; 62; 0; 0; 2590; 48; 22; 7
2292; 2023/10/10; 23:01:33; 0; 63; 0; 0; 2516; 47; 22; 7
2293; 2023/10/10; 23:01:43; 1048575; 62; 0; 0; 2359; 45; 22; 6
2294; 2023/10/10; 23:01:53; 1; 62; 0; 0; 2531; 44; 22; 7
2295; 2023/10/10; 23:02:03; 0; 62; 0; 0; 2510; 48; 22; 7
2296; 2023/10/10; 23:02:13; 0; 62; 0; 0; 2513; 47; 22; 7
2297; 2023/10/10; 23:02:23; 0; 62; 0; 0; 2515; 44; 22; 7
2298; 2023/10/10; 23:02:33; 1048575; 62; 0; 0; 2545; 48; 22; 7
2299; 2023/10/10; 23:02:43; 0; 62; 0; 0; 2578; 46; 22; 7
2300; 2023/10/10; 23:02:53; 0; 62; 0; 0; 2534; 43; 22; 6
2301; 2023/10/10; 23:03:03; 1048575; 62; 0; 0; 2577; 48; 22; 7
2302; 2023/10/10; 23:03:13; 0; 62; 0; 0; 2707; 48; 22; 7
2303; 2023/10/10; 23:03:23; 1048575; 62; 0; 0; 2734; 45; 22; 7
2304; 2023/10/10; 23:03:33; 0; 62; 0; 0; 2728; 50; 22; 7
2305; 2023/10/10; 23:03:43; 0; 62; 0; 0; 2674; 48; 22; 7
2306; 2023/10/10; 23:03:53; 1048575; 62; 0; 0; 2668; 45; 22; 7
2307; 2023/10/10; 23:04:03; 0; 62; 0; 0; 2518; 45; 22; 6
2308; 2023/10/10; 23:04:13; 0; 62; 0; 0; 2534; 47; 22; 7
2309; 2023/10/10; 23:04:23; 1048575; 62; 0; 0; 2532; 45; 22; 7
2310; 2023/10/10; 23:04:33; 1048575; 62; 0; 0; 2534; 48; 22; 7
2311; 2023/10/10; 23:04:43; 1048575; 62; 0; 0; 2549; 47; 22; 7
2312; 2023/10/10; 23:04:53; 1048575; 52; 0; 0; 2549; 46; 22; 7
2313; 2023/10/10; 23:05:03; 1048575; 52; 0; 0; 2572; 47; 22; 7
2314; 2023/10/10; 23:05:13; 0; 52; 0; 0; 2469; 45; 22; 6
2315; 2023/10/10; 23:05:23; 0; 62; 0; 0; 2694; 45; 22; 7
2316; 2023/10/10; 23:05:33; 0; 63; 0; 0; 2709; 45; 22; 7
2317; 2023/10/10; 23:05:43; 0; 62; 0; 0; 2679; 48; 22; 7
2318; 2023/10/10; 23:05:53; 0; 63; 0; 0; 2659; 45; 22; 7
2319; 2023/10/10; 23:06:03; 0; 63; 0; 0; 2557; 45; 22; 7
2320; 2023/10/10; 23:06:13; 1048575; 62; 0; 0; 2561; 48; 22; 7
2321; 2023/10/10; 23:06:23; 0; 62; 0; 0; 2374; 44; 22; 6
2322; 2023/10/10; 23:06:33; 1048575; 63; 0; 0; 2539; 45; 22; 7
2323; 2023/10/10; 23:06:43; 1048575; 63; 0; 0; 2534; 48; 22; 7
2324; 2023/10/10; 23:06:53; 0; 62; 0; 0; 2615; 47; 22; 7
2325; 2023/10/10; 23:07:03; 0; 62; 0; 0; 2682; 47; 22; 7
2326; 2023/10/10; 23:07:13; 1048575; 62; 0; 0; 2747; 47; 22; 7
2327; 2023/10/10; 23:07:23; 0; 62; 0; 0; 2758; 48; 22; 7
2328; 2023/10/10; 23:07:33; 0; 62; 0; 0; 2396; 44; 22; 6
2329; 2023/10/10; 23:07:43; 0; 62; 0; 0; 2752; 49; 22; 7
2330; 2023/10/10; 23:07:53; 1048575; 62; 0; 0; 2705; 47; 22; 7
2331; 2023/10/10; 23:08:03; 1048575; 62; 0; 0; 2522; 45; 22; 7
2332; 2023/10/10; 23:08:13; 0; 62; 0; 0; 2534; 47; 22; 7
2333; 2023/10/10; 23:08:23; 1048575; 62; 0; 0; 2694; 44; 22; 7
2334; 2023/10/10; 23:08:33; 1048575; 62; 0; 0; 2527; 45; 22; 7
2335; 2023/10/10; 23:08:43; 1048575; 62; 0; 0; 2377; 41; 22; 6
2336; 2023/10/10; 23:08:53; 0; 62; 0; 0; 2561; 49; 22; 7
2337; 2023/10/10; 23:09:03; 1048575; 62; 0; 0; 2593; 45; 22; 7
2338; 2023/10/10; 23:09:13; 0; 62; 0; 0; 2610; 47; 22; 7
2339; 2023/10/10; 23:09:23; 0; 62; 0; 0; 2659; 48; 22; 7
2340; 2023/10/10; 23:09:33; 1048575; 62; 0; 0; 2543; 47; 22; 7
2341; 2023/10/10; 23:09:43; 0; 52; 0; 0; 2653; 47; 22; 7
2342; 2023/10/10; 23:09:53; 0; 52; 0; 0; 2321; 45; 22; 6
2343; 2023/10/10; 23:10:03; 0; 52; 0; 0; 2592; 45; 22; 7
2344; 2023/10/10; 23:10:13; 0; 63; 0; 0; 2539; 45; 22; 7
2345; 2023/10/10; 23:10:23; 1048575; 63; 0; 0; 2519; 48; 22; 7
2346; 2023/10/10; 23:10:33; 1048575; 62; 0; 0; 2520; 44; 22; 7
2347; 2023/10/10; 23:10:43; 0; 63; 0; 0; 2533; 47; 22; 7
2348; 2023/10/10; 23:10:53; 1048575; 63; 0; 0; 2531; 47; 22; 7
2349; 2023/10/10; 23:11:03; 0; 62; 0; 0; 2444; 42; 22; 6
2350; 2023/10/10; 23:11:13; 1048575; 62; 0; 0; 2603; 47; 22; 7
2351; 2023/10/10; 23:11:23; 0; 62; 0; 0; 2684; 49; 22; 7
2352; 2023/10/10; 23:11:33; 1048575; 62; 0; 0; 2744; 46; 22; 7
2353; 2023/10/10; 23:11:43; 1048575; 62; 0; 0; 2767; 48; 22; 7
2354; 2023/10/10; 23:11:53; 1048575; 62; 0; 0; 2772; 49; 22; 7
2355; 2023/10/10; 23:12:03; 0; 62; 0; 0; 2750; 45; 22; 7
2356; 2023/10/10; 23:12:13; 1048575; 62; 0; 0; 2363; 41; 22; 6
2357; 2023/10/10; 23:12:23; 1048575; 62; 0; 0; 2514; 48; 22; 7
2358; 2023/10/10; 23:12:33; 0; 62; 0; 0; 2536; 45; 22; 7
2359; 2023/10/10; 23:12:43; 1048575; 62; 0; 0; 2518; 48; 22; 7
2360; 2023/10/10; 23:12:53; 0; 62; 0; 0; 2516; 47; 22; 7
2361; 2023/10/10; 23:13:03; 1048575; 62; 0; 0; 2530; 47; 22; 7
2362; 2023/10/10; 23:13:13; 1048575; 62; 0; 0; 2553; 48; 22; 7
2363; 2023/10/10; 23:13:23; 0; 62; 0; 0; 2465; 44; 22; 6
2364; 2023/10/10; 23:13:33; 0; 62; 0; 0; 2577; 45; 22; 7
2365; 2023/10/10; 23:13:43; 0; 62; 0; 0; 2607; 48; 22; 7
2366; 2023/10/10; 23:13:53; 1048575; 62; 0; 0; 2665; 46; 22; 7
2367; 2023/10/10; 23:14:03; 1048575; 62; 0; 0; 2665; 45; 22; 7
2368; 2023/10/10; 23:14:13; 1048574; 62; 0; 0; 2711; 48; 22; 7
2369; 2023/10/10; 23:14:23; 1048574; 52; 0; 0; 2643; 45; 22; 7
2370; 2023/10/10; 23:14:33; 0; 52; 0; 0; 2321; 41; 22; 6
2371; 2023/10/10; 23:14:43; 0; 52; 0; 0; 2480; 48; 22; 7
2372; 2023/10/10; 23:14:53; 1048575; 63; 0; 0; 2668; 45; 22; 7
2373; 2023/10/10; 23:15:03; 0; 63; 0; 0; 2537; 47; 22; 7
2374; 2023/10/10; 23:15:13; 0; 63; 0; 0; 2537; 48; 22; 7
2375; 2023/10/10; 23:15:23; 0; 62; 0; 0; 2588; 46; 22; 7
2376; 2023/10/10; 23:15:33; 0; 63; 0; 0; 2642; 46; 22; 7
2377; 2023/10/10; 23:15:43; 1048575; 63; 0; 0; 2368; 41; 22; 6
2378; 2023/10/10; 23:15:53; 1048575; 62; 0; 0; 2666; 46; 22; 7
2379; 2023/10/10; 23:16:03; 1; 62; 0; 0; 2684; 49; 22; 7
2380; 2023/10/10; 23:16:13; 0; 62; 0; 0; 2769; 50; 22; 7
2381; 2023/10/10; 23:16:23; 1048575; 62; 0; 0; 2704; 45; 22; 7
2382; 2023/10/10; 23:16:33; 1048575; 62; 0; 0; 2671; 47; 22; 7
2383; 2023/10/10; 23:16:43; 0; 62; 0; 0; 2538; 49; 22; 7
2384; 2023/10/10; 23:16:53; 0; 62; 0; 0; 2366; 42; 22; 6
2385; 2023/10/10; 23:17:03; 1048575; 62; 0; 0; 2530; 48; 22; 7
2386; 2023/10/10; 23:17:13; 0; 62; 0; 0; 2551; 47; 22; 7
2387; 2023/10/10; 23:17:23; 0; 62; 0; 0; 2536; 45; 22; 7
2388; 2023/10/10; 23:17:33; 0; 62; 0; 0; 2541; 48; 22; 7
2389; 2023/10/10; 23:17:43; 0; 62; 0; 0; 2552; 47; 22; 7
2390; 2023/10/10; 23:17:53; 0; 62; 0; 0; 2541; 45; 22; 7
2391; 2023/10/10; 23:18:03; 1; 62; 0; 0; 2499; 41; 22; 6
2392; 2023/10/10; 23:18:13; 0; 62; 0; 0; 2586; 47; 22; 7
2393; 2023/10/10; 23:18:23; 0; 62; 0; 0; 2641; 45; 22; 7
2394; 2023/10/10; 23:18:33; 1048575; 62; 0; 0; 2709; 47; 22; 7
2395; 2023/10/10; 23:18:43; 0; 62; 0; 0; 2692; 47; 22; 7
2396; 2023/10/10; 23:18:53; 0; 62; 0; 0; 2704; 44; 22; 7
2397; 2023/10/10; 23:19:03; 0; 52; 0; 0; 2643; 48; 22; 7
2398; 2023/10/10; 23:19:13; 1; 52; 0; 0; 2319; 45; 22; 6
2399; 2023/10/10; 23:19:23; 0; 52; 0; 0; 2493; 45; 22; 7
2400; 2023/10/10; 23:19:33; 0; 63; 0; 0; 2555; 47; 22; 7
2401; 2023/10/10; 23:19:43; 1048575; 63; 0; 0; 2584; 48; 22; 7
2402; 2023/10/10; 23:19:53; 0; 63; 0; 0; 2613; 46; 22; 7
2403; 2023/10/10; 23:20:03; 1048575; 63; 0; 0; 2618; 48; 22; 7
2404; 2023/10/10; 23:20:13; 0; 63; 0; 0; 2720; 50; 22; 7
2405; 2023/10/10; 23:20:23; 1048575; 63; 0; 0; 2570; 42; 22; 6
2406; 2023/10/10; 23:20:33; 0; 62; 0; 0; 2754; 45; 22; 7
2407; 2023/10/10; 23:20:43; 0; 62; 0; 0; 2717; 48; 22; 7
2408; 2023/10/10; 23:20:53; 0; 62; 0; 0; 2689; 45; 22; 7
2409; 2023/10/10; 23:21:03; 0; 62; 0; 0; 2669; 47; 22; 7
2410; 2023/10/10; 23:21:13; 0; 62; 0; 0; 2525; 48; 22; 7
2411; 2023/10/10; 23:21:23; 0; 62; 0; 0; 2532; 45; 22; 7
2412; 2023/10/10; 23:21:33; 0; 62; 0; 0; 2364; 41; 22; 6
2413; 2023/10/10; 23:21:43; 1048575; 62; 0; 0; 2555; 48; 22; 7
2414; 2023/10/10; 23:21:53; 0; 62; 0; 0; 2555; 47; 22; 7
2415; 2023/10/10; 23:22:03; 1; 62; 0; 0; 2555; 48; 22; 7
2416; 2023/10/10; 23:22:13; 1048575; 62; 0; 0; 2609; 48; 22; 7
2417; 2023/10/10; 23:22:23; 1048575; 62; 0; 0; 2615; 45; 22; 7
2418; 2023/10/10; 23:22:33; 0; 62; 0; 0; 2691; 47; 22; 7
2419; 2023/10/10; 23:22:43; 1048575; 62; 0; 0; 2521; 44; 22; 6
2420; 2023/10/10; 23:22:53; 1048575; 62; 0; 0; 2699; 45; 22; 7
2421; 2023/10/10; 23:23:03; 0; 62; 0; 0; 2659; 48; 22; 7
2422; 2023/10/10; 23:23:13; 0; 62; 0; 0; 2552; 48; 22; 7
2423; 2023/10/10; 23:23:23; 0; 62; 0; 0; 2713; 47; 22; 7
2424; 2023/10/10; 23:23:33; 1048575; 62; 0; 0; 2685; 47; 22; 7
2425; 2023/10/10; 23:23:43; 0; 52; 0; 0; 2628; 45; 22; 7
2426; 2023/10/10; 23:23:53; 1048575; 52; 0; 0; 2361; 42; 22; 6
2427; 2023/10/10; 23:24:03; 0; 52; 0; 0; 2568; 47; 22; 7
2428; 2023/10/10; 23:24:13; 1048575; 63; 0; 0; 2604; 46; 22; 7
2429; 2023/10/10; 23:24:23; 0; 63; 0; 0; 2602; 48; 22; 7
2430; 2023/10/10; 23:24:33; 0; 63; 0; 0; 2607; 48; 22; 7
2431; 2023/10/10; 23:24:43; 1048575; 63; 0; 0; 2602; 45; 22; 7
2432; 2023/10/10; 23:24:53; 0; 62; 0; 0; 2607; 49; 22; 7
2433; 2023/10/10; 23:25:03; 0; 62; 0; 0; 2525; 45; 22; 6
2434; 2023/10/10; 23:25:13; 0; 62; 0; 0; 2625; 45; 22; 7
2435; 2023/10/10; 23:25:23; 0; 62; 0; 0; 2709; 48; 22; 7
2436; 2023/10/10; 23:25:33; 0; 62; 0; 0; 2695; 46; 22; 7
2437; 2023/10/10; 23:25:43; 1048575; 62; 0; 0; 2519; 45; 22; 7
2438; 2023/10/10; 23:25:53; 1048575; 62; 0; 0; 2535; 48; 22; 7
2439; 2023/10/10; 23:26:03; 0; 62; 0; 0; 2661; 44; 22; 7
2440; 2023/10/10; 23:26:13; 0; 62; 0; 0; 2365; 41; 22; 6
2441; 2023/10/10; 23:26:23; 1048575; 62; 0; 0; 2552; 49; 22; 7
2442; 2023/10/10; 23:26:33; 0; 62; 0; 0; 2551; 45; 22; 7
2443; 2023/10/10; 23:26:43; 0; 62; 0; 0; 2563; 45; 22; 7
2444; 2023/10/10; 23:26:53; 0; 62; 0; 0; 2576; 48; 22; 7
2445; 2023/10/10; 23:27:03; 0; 62; 0; 0; 2597; 45; 22; 7
2446; 2023/10/10; 23:27:13; 1048575; 62; 0; 0; 2694; 45; 22; 7
2447; 2023/10/10; 23:27:23; 0; 62; 0; 0; 2525; 45; 22; 6
2448; 2023/10/10; 23:27:33; 0; 62; 0; 0; 2688; 45; 22; 7
2449; 2023/10/10; 23:27:43; 1; 62; 0; 0; 2643; 48; 22; 7
2450; 2023/10/10; 23:27:53; 1048575; 62; 0; 0; 2661; 48; 22; 7
2451; 2023/10/10; 23:28:03; 0; 62; 0; 0; 2677; 44; 22; 7
2452; 2023/10/10; 23:28:13; 1048575; 62; 0; 0; 2533; 47; 22; 7
2453; 2023/10/10; 23:28:23; 0; 52; 0; 0; 2522; 48; 22; 7
2454; 2023/10/10; 23:28:33; 1048575; 52; 0; 0; 2401; 43; 22; 6
2455; 2023/10/10; 23:28:43; 0; 52; 0; 0; 2539; 47; 22; 7
2456; 2023/10/10; 23:28:53; 0; 63; 0; 0; 2619; 48; 22; 7
2457; 2023/10/10; 23:29:03; 0; 63; 0; 0; 2666; 46; 22; 7
2458; 2023/10/10; 23:29:13; 0; 62; 0; 0; 2658; 49; 22; 7
2459; 2023/10/10; 23:29:23; 1048575; 62; 0; 0; 2734; 48; 22; 7
2460; 2023/10/10; 23:29:33; 0; 63; 0; 0; 2709; 44; 22; 7
2461; 2023/10/10; 23:29:43; 1048575; 63; 0; 0; 2505; 44; 22; 6
2462; 2023/10/10; 23:29:53; 1; 62; 0; 0; 2653; 48; 22; 7
2463; 2023/10/10; 23:30:03; 0; 62; 0; 0; 2667; 45; 22; 7
2464; 2023/10/10; 23:30:13; 0; 62; 0; 0; 2646; 48; 22; 7
2465; 2023/10/10; 23:30:23; 0; 62; 0; 0; 2763; 50; 22; 7
2466; 2023/10/10; 23:30:33; 1048575; 62; 0; 0; 2533; 45; 22; 7
2467; 2023/10/10; 23:30:43; 1048575; 62; 0; 0; 2539; 47; 22; 7
2468; 2023/10/10; 23:30:53; 0; 62; 0; 0; 2531; 44; 22; 6
2469; 2023/10/10; 23:31:03; 1048575; 62; 0; 0; 2649; 45; 22; 7
2470; 2023/10/10; 23:31:13; 0; 62; 0; 0; 2708; 44; 22; 7
2471; 2023/10/10; 23:31:23; 1048575; 62; 0; 0; 2727; 49; 22; 7
2472; 2023/10/10; 23:31:33; 1048575; 62; 0; 0; 2681; 45; 22; 7
2473; 2023/10/10; 23:31:43; 1048575; 62; 0; 0; 2661; 47; 22; 7
2474; 2023/10/10; 23:31:53; 0; 62; 0; 0; 2516; 48; 22; 7
2475; 2023/10/10; 23:32:03; 0; 62; 0; 0; 2366; 42; 22; 6
2476; 2023/10/10; 23:32:13; 0; 62; 0; 0; 2520; 47; 22; 7
2477; 2023/10/10; 23:32:23; 1048575; 62; 0; 0; 2534; 45; 22; 7
2478; 2023/10/10; 23:32:33; 0; 62; 0; 0; 2518; 44; 22; 7
2479; 2023/10/10; 23:32:43; 1048575; 62; 0; 0; 2601; 47; 22; 7
2480; 2023/10/10; 23:32:53; 0; 62; 0; 0; 2710; 48; 22; 7
2481; 2023/10/10; 23:33:03; 1048575; 52; 0; 0; 2641; 46; 22; 7
2482; 2023/10/10; 23:33:13; 1048575; 52; 0; 0; 2321; 41; 22; 6
2483; 2023/10/10; 23:33:23; 1048575; 52; 0; 0; 2696; 49; 22; 7
2484; 2023/10/10; 23:33:33; 0; 62; 0; 0; 2755; 45; 22; 7
2485; 2023/10/10; 23:33:43; 0; 62; 0; 0; 2517; 48; 22; 7
2486; 2023/10/10; 23:33:53; 1048575; 63; 0; 0; 2557; 49; 22; 7
2487; 2023/10/10; 23:34:03; 1048575; 63; 0; 0; 2545; 45; 22; 7
2488; 2023/10/10; 23:34:13; 0; 62; 0; 0; 2531; 45; 22; 7
2489; 2023/10/10; 23:34:23; 1048575; 63; 0; 0; 2405; 44; 22; 6
2490; 2023/10/10; 23:34:33; 0; 63; 0; 0; 2626; 46; 22; 7
2491; 2023/10/10; 23:34:43; 1048575; 63; 0; 0; 2684; 45; 22; 7
2492; 2023/10/10; 23:34:53; 0; 62; 0; 0; 2698; 48; 22; 7
2493; 2023/10/10; 23:35:03; 0; 62; 0; 0; 2710; 44; 22; 7
2494; 2023/10/10; 23:35:13; 1048575; 62; 0; 0; 2673; 44; 22; 7
2495; 2023/10/10; 23:35:23; 1048575; 62; 0; 0; 2666; 48; 22; 7
2496; 2023/10/10; 23:35:33; 0; 62; 0; 0; 2365; 44; 22; 6
2497; 2023/10/10; 23:35:43; 0; 62; 0; 0; 2534; 45; 22; 7
2498; 2023/10/10; 23:35:53; 1048575; 62; 0; 0; 2531; 48; 22; 7
2499; 2023/10/10; 23:36:03; 1048575; 62; 0; 0; 2548; 46; 22; 7
2500; 2023/10/10; 23:36:13; 0; 62; 0; 0; 2557; 45; 22; 7
2501; 2023/10/10; 23:36:23; 0; 62; 0; 0; 2562; 48; 22; 7
2502; 2023/10/10; 23:36:33; 0; 62; 0; 0; 2553; 46; 22; 7
2503; 2023/10/10; 23:36:43; 0; 62; 0; 0; 2436; 42; 22; 6
2504; 2023/10/10; 23:36:53; 1048575; 62; 0; 0; 2588; 49; 22; 7
2505; 2023/10/10; 23:37:03; 0; 62; 0; 0; 2661; 46; 22; 7
2506; 2023/10/10; 23:37:13; 1048575; 62; 0; 0; 2721; 46; 22; 7
2507; 2023/10/10; 23:37:23; 1048575; 62; 0; 0; 2738; 48; 22; 7
2508; 2023/10/10; 23:37:33; 1048575; 62; 0; 0; 2744; 48; 22; 7
2509; 2023/10/10; 23:37:43; 1048575; 52; 0; 0; 2495; 45; 22; 7
2510; 2023/10/10; 23:37:53; 0; 52; 0; 0; 2320; 41; 22; 6
2511; 2023/10/10; 23:38:03; 1048575; 52; 0; 0; 2493; 47; 22; 7
2512; 2023/10/10; 23:38:13; 0; 62; 0; 0; 2534; 45; 22; 7
2513; 2023/10/10; 23:38:23; 1048575; 63; 0; 0; 2529; 48; 22; 7
2514; 2023/10/10; 23:38:33; 1048575; 63; 0; 0; 2632; 49; 22; 7
2515; 2023/10/10; 23:38:43; 0; 63; 0; 0; 2587; 45; 22; 7
2516; 2023/10/10; 23:38:53; 0; 62; 0; 0; 2637; 47; 22; 7
2517; 2023/10/10; 23:39:03; 0; 62; 0; 0; 2539; 44; 22; 6
2518; 2023/10/10; 23:39:13; 1048575; 62; 0; 0; 2750; 46; 22; 7
2519; 2023/10/10; 23:39:23; 0; 62; 0; 0; 2537; 45; 22; 7
2520; 2023/10/10; 23:39:33; 0; 62; 0; 0; 2537; 48; 22; 7
2521; 2023/10/10; 23:39:43; 0; 62; 0; 0; 2541; 45; 22; 7
2522; 2023/10/10; 23:39:53; 1048575; 62; 0; 0; 2522; 47; 22; 7
2523; 2023/10/10; 23:40:03; 0; 62; 0; 0; 2540; 48; 22; 7
2524; 2023/10/10; 23:40:13; 1048575; 62; 0; 0; 2435; 42; 22; 6
2525; 2023/10/10; 23:40:23; 1048575; 62; 0; 0; 2594; 47; 22; 7
2526; 2023/10/10; 23:40:33; 0; 62; 0; 0; 2672; 49; 22; 7
2527; 2023/10/10; 23:40:43; 1048575; 62; 0; 0; 2701; 45; 22; 7
2528; 2023/10/10; 23:40:53; 1048575; 62; 0; 0; 2702; 47; 22; 7
2529; 2023/10/10; 23:41:03; 1048575; 62; 0; 0; 2692; 48; 22; 7
2530; 2023/10/10; 23:41:13; 1048575; 62; 0; 0; 2655; 45; 22; 7
2531; 2023/10/10; 23:41:23; 1048575; 62; 0; 0; 2429; 43; 22; 6
2532; 2023/10/10; 23:41:33; 0; 62; 0; 0; 2584; 49; 22; 7
