Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
1352; 2023/10/11; 03:45:23; 0; 62; 0; 0; 2616; 48; 22; 7
1353; 2023/10/11; 03:45:33; 0; 62; 0; 0; 2567; 46; 22; 7
1354; 2023/10/11; 03:45:43; 0; 63; 0; 0; 2569; 50; 22; 7
1355; 2023/10/11; 03:45:53; 1048575; 62; 0; 0; 2534; 48; 22; 7
1356; 2023/10/11; 03:46:03; 1048575; 62; 0; 0; 2577; 45; 22; 7
1357; 2023/10/11; 03:46:13; 0; 62; 0; 0; 2665; 45; 22; 7
1358; 2023/10/11; 03:46:23; 1048575; 62; 0; 0; 2542; 44; 22; 6
1359; 2023/10/11; 03:46:33; 1048575; 62; 0; 0; 2702; 46; 22; 7
1360; 2023/10/11; 03:46:43; 0; 63; 0; 0; 2713; 45; 22; 7
1361; 2023/10/11; 03:46:53; 0; 62; 0; 0; 2654; 47; 22; 7
1362; 2023/10/11; 03:47:03; 1048574; 62; 0; 0; 2685; 46; 22; 7
1363; 2023/10/11; 03:47:13; 1; 62; 0; 0; 2685; 45; 22; 7
1364; 2023/10/11; 03:47:23; 0; 62; 0; 0; 2547; 48; 22; 7
1365; 2023/10/11; 03:47:33; 1048575; 62; 0; 0; 2520; 41; 22; 6
1366; 2023/10/11; 03:47:43; 0; 62; 0; 0; 2525; 45; 22; 7
1367; 2023/10/11; 03:47:53; 1048575; 62; 0; 0; 2546; 48; 22; 7
1368; 2023/10/11; 03:48:03; 0; 62; 0; 0; 2528; 48; 22; 7
1369; 2023/10/11; 03:48:13; 1048575; 62; 0; 0; 2559; 45; 22; 7
1370; 2023/10/11; 03:48:23; 0; 62; 0; 0; 2547; 48; 22; 7
1371; 2023/10/11; 03:48:33; 1048575; 62; 0; 0; 2642; 48; 22; 7
1372; 2023/10/11; 03:48:43; 0; 62; 0; 0; 2540; 43; 22; 6
1373; 2023/10/11; 03:48:53; 0; 52; 0; 0; 2627; 45; 22; 7
1374; 2023/10/11; 03:49:03; 1048575; 52; 0; 0; 2662; 48; 22; 7
1375; 2023/10/11; 03:49:13; 0; 52; 0; 0; 2645; 46; 22; 7
1376; 2023/10/11; 03:49:23; 0; 63; 0; 0; 2659; 46; 22; 7
1377; 2023/10/11; 03:49:33; 1; 62; 0; 0; 2714; 48; 22; 7
1378; 2023/10/11; 03:49:43; 0; 62; 0; 0; 2573; 50; 22; 7
1379; 2023/10/11; 03:49:53; 0; 62; 0; 0; 2376; 42; 22; 6
1380; 2023/10/11; 03:50:03; 1048575; 63; 0; 0; 2566; 49; 22; 7
1381; 2023/10/11; 03:50:13; 1048575; 62; 0; 0; 2560; 49; 22; 7
1382; 2023/10/11; 03:50:23; 1048574; 62; 0; 0; 2574; 45; 22; 7
1383; 2023/10/11; 03:50:33; 1048575; 63; 0; 0; 2626; 45; 22; 7
1384; 2023/10/11; 03:50:43; 1048575; 62; 0; 0; 2605; 49; 22; 7
1385; 2023/10/11; 03:50:53; 1048575; 62; 0; 0; 2627; 45; 22; 7
1386; 2023/10/11; 03:51:03; 1048575; 63; 0; 0; 2528; 41; 22; 6
1387; 2023/10/11; 03:51:13; 1048575; 62; 0; 0; 2709; 48; 22; 7
1388; 2023/10/11; 03:51:23; 1048575; 62; 0; 0; 2704; 47; 22; 7
1389; 2023/10/11; 03:51:33; 1048575; 62; 0; 0; 2673; 45; 22; 7
1390; 2023/10/11; 03:51:43; 0; 62; 0; 0; 2543; 48; 22; 7
1391; 2023/10/11; 03:51:53; 1048575; 62; 0; 0; 2560; 48; 22; 7
1392; 2023/10/11; 03:52:03; 0; 62; 0; 0; 2545; 45; 22; 7
1393; 2023/10/11; 03:52:13; 1048575; 62; 0; 0; 2374; 45; 22; 6
1394; 2023/10/11; 03:52:23; 0; 62; 0; 0; 2573; 48; 22; 7
1395; 2023/10/11; 03:52:33; 0; 62; 0; 0; 2558; 45; 22; 7
1396; 2023/10/11; 03:52:43; 1048575; 62; 0; 0; 2664; 45; 22; 7
1397; 2023/10/11; 03:52:53; 1048575; 63; 0; 0; 2707; 48; 22; 7
1398; 2023/10/11; 03:53:03; 0; 62; 0; 0; 2720; 46; 22; 7
1399; 2023/10/11; 03:53:13; 0; 62; 0; 0; 2692; 45; 22; 7
1400; 2023/10/11; 03:53:23; 0; 62; 0; 0; 2429; 44; 22; 6
1401; 2023/10/11; 03:53:33; 0; 52; 0; 0; 2565; 48; 22; 7
1402; 2023/10/11; 03:53:43; 0; 52; 0; 0; 2693; 49; 22; 7
1403; 2023/10/11; 03:53:53; 1048575; 52; 0; 0; 2547; 46; 22; 7
1404; 2023/10/11; 03:54:03; 1; 63; 0; 0; 2607; 50; 22; 7
1405; 2023/10/11; 03:54:13; 1048575; 62; 0; 0; 2614; 48; 22; 7
1406; 2023/10/11; 03:54:23; 0; 63; 0; 0; 2572; 45; 22; 7
1407; 2023/10/11; 03:54:33; 1048575; 62; 0; 0; 2375; 43; 22; 6
1408; 2023/10/11; 03:54:43; 1048574; 63; 0; 0; 2729; 48; 22; 7
1409; 2023/10/11; 03:54:53; 1048575; 63; 0; 0; 2720; 45; 22; 7
1410; 2023/10/11; 03:55:03; 0; 62; 0; 0; 2665; 45; 22; 7
1411; 2023/10/11; 03:55:13; 0; 62; 0; 0; 2536; 48; 22; 7
1412; 2023/10/11; 03:55:23; 0; 62; 0; 0; 2545; 46; 22; 7
1413; 2023/10/11; 03:55:33; 0; 62; 0; 0; 2542; 45; 22; 7
1414; 2023/10/11; 03:55:43; 1048575; 62; 0; 0; 2420; 44; 22; 6
1415; 2023/10/11; 03:55:53; 1048575; 63; 0; 0; 2540; 46; 22; 7
1416; 2023/10/11; 03:56:03; 0; 62; 0; 0; 2585; 45; 22; 7
1417; 2023/10/11; 03:56:13; 1048575; 62; 0; 0; 2547; 48; 22; 7
1418; 2023/10/11; 03:56:23; 1048575; 62; 0; 0; 2629; 46; 22; 7
1419; 2023/10/11; 03:56:33; 0; 62; 0; 0; 2721; 45; 22; 7
1420; 2023/10/11; 03:56:43; 1048575; 62; 0; 0; 2698; 47; 22; 7
1421; 2023/10/11; 03:56:53; 1048575; 62; 0; 0; 2372; 44; 22; 6
1422; 2023/10/11; 03:57:03; 1048575; 62; 0; 0; 2523; 46; 22; 7
1423; 2023/10/11; 03:57:13; 1048575; 62; 0; 0; 2524; 45; 22; 7
1424; 2023/10/11; 03:57:23; 1048575; 62; 0; 0; 2544; 49; 22; 7
1425; 2023/10/11; 03:57:33; 0; 62; 0; 0; 2544; 48; 22; 7
1426; 2023/10/11; 03:57:43; 0; 62; 0; 0; 2555; 45; 22; 7
1427; 2023/10/11; 03:57:53; 1048575; 62; 0; 0; 2589; 48; 22; 7
1428; 2023/10/11; 03:58:03; 1048575; 62; 0; 0; 2591; 45; 22; 6
1429; 2023/10/11; 03:58:13; 1048575; 62; 0; 0; 2735; 47; 22; 7
1430; 2023/10/11; 03:58:23; 0; 52; 0; 0; 2728; 48; 22; 7
1431; 2023/10/11; 03:58:33; 0; 52; 0; 0; 2744; 50; 22; 7
1432; 2023/10/11; 03:58:43; 0; 52; 0; 0; 2693; 47; 22; 7
1433; 2023/10/11; 03:58:53; 0; 62; 0; 0; 2735; 45; 22; 7
1434; 2023/10/11; 03:59:03; 0; 62; 0; 0; 2526; 47; 22; 7
1435; 2023/10/11; 03:59:13; 0; 63; 0; 0; 2376; 45; 22; 6
1436; 2023/10/11; 03:59:23; 0; 63; 0; 0; 2548; 45; 22; 7
1437; 2023/10/11; 03:59:33; 1048575; 62; 0; 0; 2575; 47; 22; 7
1438; 2023/10/11; 03:59:43; 0; 62; 0; 0; 2621; 49; 22; 7
1439; 2023/10/11; 03:59:53; 1048575; 62; 0; 0; 2618; 46; 22; 7
1440; 2023/10/11; 04:00:03; 1048575; 62; 0; 0; 2648; 45; 22; 7
1441; 2023/10/11; 04:00:13; 0; 62; 0; 0; 2720; 48; 22; 7
1442; 2023/10/11; 04:00:23; 0; 62; 0; 0; 2373; 45; 22; 6
1443; 2023/10/11; 04:00:33; 0; 62; 0; 0; 2668; 45; 22; 7
1444; 2023/10/11; 04:00:43; 0; 62; 0; 0; 2542; 48; 22; 7
1445; 2023/10/11; 04:00:53; 0; 62; 0; 0; 2562; 48; 22; 7
1446; 2023/10/11; 04:01:03; 0; 62; 0; 0; 2527; 45; 22; 7
1447; 2023/10/11; 04:01:13; 0; 62; 0; 0; 2528; 45; 22; 7
1448; 2023/10/11; 04:01:23; 1048575; 62; 0; 0; 2673; 45; 22; 7
1449; 2023/10/11; 04:01:33; 0; 62; 0; 0; 2526; 44; 22; 6
1450; 2023/10/11; 04:01:43; 0; 62; 0; 0; 2701; 45; 22; 7
1451; 2023/10/11; 04:01:53; 0; 62; 0; 0; 2565; 47; 22; 7
1452; 2023/10/11; 04:02:03; 0; 62; 0; 0; 2692; 49; 22; 7
1453; 2023/10/11; 04:02:13; 0; 62; 0; 0; 2685; 46; 22; 7
1454; 2023/10/11; 04:02:23; 1048575; 62; 0; 0; 2668; 47; 22; 7
1455; 2023/10/11; 04:02:33; 1048575; 62; 0; 0; 2573; 50; 22; 7
1456; 2023/10/11; 04:02:43; 1048575; 62; 0; 0; 2540; 41; 22; 6
1457; 2023/10/11; 04:02:53; 0; 62; 0; 0; 2553; 45; 22; 7
1458; 2023/10/11; 04:03:03; 0; 62; 0; 0; 2555; 49; 22; 7
1459; 2023/10/11; 04:03:13; 0; 52; 0; 0; 2518; 46; 22; 7
1460; 2023/10/11; 04:03:23; 0; 52; 0; 0; 2589; 48; 22; 7
1461; 2023/10/11; 04:03:33; 0; 52; 0; 0; 2494; 48; 22; 7
1462; 2023/10/11; 04:03:43; 1048575; 62; 0; 0; 2619; 48; 22; 7
1463; 2023/10/11; 04:03:53; 0; 62; 0; 0; 2519; 44; 22; 6
1464; 2023/10/11; 04:04:03; 1048575; 62; 0; 0; 2701; 45; 22; 7
1465; 2023/10/11; 04:04:13; 0; 63; 0; 0; 2668; 47; 22; 7
1466; 2023/10/11; 04:04:23; 0; 62; 0; 0; 2539; 48; 22; 7
1467; 2023/10/11; 04:04:33; 1048575; 63; 0; 0; 2546; 45; 22; 7
1468; 2023/10/11; 04:04:43; 1048575; 63; 0; 0; 2530; 45; 22; 7
1469; 2023/10/11; 04:04:53; 1048575; 62; 0; 0; 2538; 49; 22; 7
1470; 2023/10/11; 04:05:03; 0; 62; 0; 0; 2420; 44; 22; 6
1471; 2023/10/11; 04:05:13; 1048575; 62; 0; 0; 2559; 45; 22; 7
1472; 2023/10/11; 04:05:23; 0; 62; 0; 0; 2592; 48; 22; 7
1473; 2023/10/11; 04:05:33; 0; 62; 0; 0; 2642; 47; 22; 7
1474; 2023/10/11; 04:05:43; 1048575; 62; 0; 0; 2691; 45; 22; 7
1475; 2023/10/11; 04:05:53; 1048575; 62; 0; 0; 2713; 47; 22; 7
1476; 2023/10/11; 04:06:03; 1048575; 62; 0; 0; 2699; 49; 22; 7
1477; 2023/10/11; 04:06:13; 0; 62; 0; 0; 2436; 43; 22; 6
1478; 2023/10/11; 04:06:23; 1048575; 62; 0; 0; 2665; 47; 22; 7
1479; 2023/10/11; 04:06:33; 0; 62; 0; 0; 2628; 48; 22; 7
1480; 2023/10/11; 04:06:43; 0; 62; 0; 0; 2599; 48; 22; 7
1481; 2023/10/11; 04:06:53; 1048575; 62; 0; 0; 2570; 46; 22; 7
1482; 2023/10/11; 04:07:03; 0; 62; 0; 0; 2584; 49; 22; 7
1483; 2023/10/11; 04:07:13; 0; 62; 0; 0; 2554; 49; 22; 7
1484; 2023/10/11; 04:07:23; 1048575; 62; 0; 0; 2454; 42; 22; 6
1485; 2023/10/11; 04:07:33; 1048575; 62; 0; 0; 2640; 48; 22; 7
1486; 2023/10/11; 04:07:43; 1048575; 62; 0; 0; 2676; 49; 22; 7
1487; 2023/10/11; 04:07:53; 1048575; 62; 0; 0; 2677; 47; 22; 7
1488; 2023/10/11; 04:08:03; 1048575; 52; 0; 0; 2633; 45; 22; 7
1489; 2023/10/11; 04:08:13; 0; 52; 0; 0; 2654; 49; 22; 7
1490; 2023/10/11; 04:08:23; 0; 52; 0; 0; 2484; 49; 22; 7
1491; 2023/10/11; 04:08:33; 0; 62; 0; 0; 2374; 41; 22; 6
1492; 2023/10/11; 04:08:43; 1048575; 62; 0; 0; 2539; 47; 22; 7
1493; 2023/10/11; 04:08:53; 1048575; 62; 0; 0; 2544; 48; 22; 7
1494; 2023/10/11; 04:09:03; 0; 63; 0; 0; 2563; 46; 22; 7
1495; 2023/10/11; 04:09:13; 1048575; 62; 0; 0; 2544; 45; 22; 7
1496; 2023/10/11; 04:09:23; 0; 62; 0; 0; 2587; 48; 22; 7
1497; 2023/10/11; 04:09:33; 1; 63; 0; 0; 2568; 46; 22; 7
1498; 2023/10/11; 04:09:43; 1048575; 63; 0; 0; 2547; 42; 22; 6
1499; 2023/10/11; 04:09:53; 1048575; 63; 0; 0; 2629; 48; 22; 7
1500; 2023/10/11; 04:10:03; 1048575; 63; 0; 0; 2704; 48; 22; 7
1501; 2023/10/11; 04:10:13; 0; 62; 0; 0; 2710; 45; 22; 7
1502; 2023/10/11; 04:10:23; 0; 62; 0; 0; 2716; 47; 22; 7
1503; 2023/10/11; 04:10:33; 1048575; 62; 0; 0; 2693; 48; 22; 7
1504; 2023/10/11; 04:10:43; 1048575; 62; 0; 0; 2613; 47; 22; 7
1505; 2023/10/11; 04:10:53; 0; 62; 0; 0; 2438; 43; 22; 6
1506; 2023/10/11; 04:11:03; 1048575; 62; 0; 0; 2565; 49; 22; 7
1507; 2023/10/11; 04:11:13; 0; 62; 0; 0; 2551; 48; 22; 7
1508; 2023/10/11; 04:11:23; 0; 63; 0; 0; 2568; 48; 22; 7
1509; 2023/10/11; 04:11:33; 0; 62; 0; 0; 2545; 50; 22; 7
1510; 2023/10/11; 04:11:43; 1048575; 63; 0; 0; 2552; 45; 22; 7
1511; 2023/10/11; 04:11:53; 0; 62; 0; 0; 2642; 45; 22; 7
1512; 2023/10/11; 04:12:03; 1048575; 62; 0; 0; 2552; 41; 22; 6
1513; 2023/10/11; 04:12:13; 1048575; 62; 0; 0; 2715; 48; 22; 7
1514; 2023/10/11; 04:12:23; 0; 62; 0; 0; 2701; 46; 22; 7
1515; 2023/10/11; 04:12:33; 1048575; 62; 0; 0; 2699; 45; 22; 7
1516; 2023/10/11; 04:12:43; 0; 62; 0; 0; 2661; 48; 22; 7
1517; 2023/10/11; 04:12:53; 1; 52; 0; 0; 2646; 45; 22; 7
1518; 2023/10/11; 04:13:03; 1048575; 52; 0; 0; 2500; 45; 22; 7
1519; 2023/10/11; 04:13:13; 0; 52; 0; 0; 2327; 41; 22; 6
1520; 2023/10/11; 04:13:23; 0; 62; 0; 0; 2562; 48; 22; 7
1521; 2023/10/11; 04:13:33; 0; 62; 0; 0; 2528; 45; 22; 7
1522; 2023/10/11; 04:13:43; 0; 62; 0; 0; 2581; 45; 22; 7
1523; 2023/10/11; 04:13:53; 1048575; 62; 0; 0; 2604; 48; 22; 7
1524; 2023/10/11; 04:14:03; 1048575; 63; 0; 0; 2632; 46; 22; 7
1525; 2023/10/11; 04:14:13; 1048575; 63; 0; 0; 2709; 45; 22; 7
1526; 2023/10/11; 04:14:23; 0; 62; 0; 0; 2512; 41; 22; 6
1527; 2023/10/11; 04:14:33; 0; 62; 0; 0; 2708; 47; 22; 7
1528; 2023/10/11; 04:14:43; 0; 62; 0; 0; 2701; 45; 22; 7
1529; 2023/10/11; 04:14:53; 0; 62; 0; 0; 2589; 46; 22; 7
1530; 2023/10/11; 04:15:03; 1048575; 62; 0; 0; 2610; 48; 22; 7
1531; 2023/10/11; 04:15:13; 1048575; 62; 0; 0; 2610; 47; 22; 7
1532; 2023/10/11; 04:15:23; 1048575; 62; 0; 0; 2585; 48; 22; 7
1533; 2023/10/11; 04:15:33; 0; 62; 0; 0; 2399; 45; 22; 6
1534; 2023/10/11; 04:15:43; 0; 62; 0; 0; 2558; 47; 22; 7
1535; 2023/10/11; 04:15:53; 1048575; 62; 0; 0; 2546; 49; 22; 7
1536; 2023/10/11; 04:16:03; 0; 62; 0; 0; 2548; 48; 22; 7
1537; 2023/10/11; 04:16:13; 1048575; 62; 0; 0; 2602; 46; 22; 7
1538; 2023/10/11; 04:16:23; 0; 62; 0; 0; 2728; 45; 22; 7
1539; 2023/10/11; 04:16:33; 1048575; 62; 0; 0; 2710; 47; 22; 7
1540; 2023/10/11; 04:16:43; 1048575; 63; 0; 0; 2395; 41; 22; 6
1541; 2023/10/11; 04:16:53; 1048575; 62; 0; 0; 2677; 45; 22; 7
1542; 2023/10/11; 04:17:03; 1048575; 62; 0; 0; 2528; 45; 22; 7
1543; 2023/10/11; 04:17:13; 1; 62; 0; 0; 2544; 48; 22; 7
1544; 2023/10/11; 04:17:23; 1048575; 62; 0; 0; 2565; 46; 22; 7
1545; 2023/10/11; 04:17:33; 0; 62; 0; 0; 2565; 45; 22; 7
1546; 2023/10/11; 04:17:43; 0; 52; 0; 0; 2501; 48; 22; 7
1547; 2023/10/11; 04:17:53; 0; 52; 0; 0; 2462; 45; 22; 6
1548; 2023/10/11; 04:18:03; 1048574; 52; 0; 0; 2615; 46; 22; 7
1549; 2023/10/11; 04:18:13; 0; 63; 0; 0; 2641; 47; 22; 7
1550; 2023/10/11; 04:18:23; 1048575; 63; 0; 0; 2661; 48; 22; 7
1551; 2023/10/11; 04:18:33; 0; 62; 0; 0; 2701; 47; 22; 7
1552; 2023/10/11; 04:18:43; 0; 62; 0; 0; 2713; 45; 22; 7
1553; 2023/10/11; 04:18:53; 0; 62; 0; 0; 2689; 48; 22; 7
1554; 2023/10/11; 04:19:03; 1048575; 62; 0; 0; 2437; 45; 22; 6
1555; 2023/10/11; 04:19:13; 1048575; 63; 0; 0; 2684; 46; 22; 7
1556; 2023/10/11; 04:19:23; 0; 62; 0; 0; 2595; 46; 22; 7
1557; 2023/10/11; 04:19:33; 1048575; 62; 0; 0; 2607; 50; 22; 7
1558; 2023/10/11; 04:19:43; 1048575; 63; 0; 0; 2604; 47; 22; 7
1559; 2023/10/11; 04:19:53; 1048574; 62; 0; 0; 2547; 45; 22; 7
1560; 2023/10/11; 04:20:03; 0; 62; 0; 0; 2584; 49; 22; 7
1561; 2023/10/11; 04:20:13; 0; 62; 0; 0; 2476; 45; 22; 6
1562; 2023/10/11; 04:20:23; 0; 62; 0; 0; 2543; 49; 22; 7
1563; 2023/10/11; 04:20:33; 0; 62; 0; 0; 2596; 48; 22; 7
1564; 2023/10/11; 04:20:43; 1048575; 62; 0; 0; 2639; 47; 22; 7
1565; 2023/10/11; 04:20:53; 0; 62; 0; 0; 2700; 45; 22; 7
1566; 2023/10/11; 04:21:03; 0; 62; 0; 0; 2679; 45; 22; 7
1567; 2023/10/11; 04:21:13; 1; 62; 0; 0; 2690; 48; 22; 7
1568; 2023/10/11; 04:21:23; 0; 62; 0; 0; 2368; 43; 22; 6
1569; 2023/10/11; 04:21:33; 0; 62; 0; 0; 2546; 45; 22; 7
1570; 2023/10/11; 04:21:43; 1048575; 62; 0; 0; 2548; 48; 22; 7
1571; 2023/10/11; 04:21:53; 0; 62; 0; 0; 2541; 46; 22; 7
1572; 2023/10/11; 04:22:03; 0; 62; 0; 0; 2544; 45; 22; 7
1573; 2023/10/11; 04:22:13; 0; 62; 0; 0; 2562; 47; 22; 7
1574; 2023/10/11; 04:22:23; 0; 52; 0; 0; 2520; 48; 22; 7
1575; 2023/10/11; 04:22:33; 0; 52; 0; 0; 2447; 43; 22; 6
1576; 2023/10/11; 04:22:43; 1048575; 52; 0; 0; 2576; 45; 22; 7
1577; 2023/10/11; 04:22:53; 0; 62; 0; 0; 2611; 49; 22; 7
1578; 2023/10/11; 04:23:03; 1048575; 62; 0; 0; 2707; 47; 22; 7
1579; 2023/10/11; 04:23:13; 1048575; 62; 0; 0; 2693; 44; 22; 7
1580; 2023/10/11; 04:23:23; 1; 62; 0; 0; 2684; 47; 22; 7
1581; 2023/10/11; 04:23:33; 0; 63; 0; 0; 2674; 48; 22; 7
1582; 2023/10/11; 04:23:43; 1048575; 63; 0; 0; 2422; 43; 22; 6
1583; 2023/10/11; 04:23:53; 1048575; 62; 0; 0; 2694; 48; 22; 7
1584; 2023/10/11; 04:24:03; 1048575; 62; 0; 0; 2542; 50; 22; 7
1585; 2023/10/11; 04:24:13; 1048575; 62; 0; 0; 2525; 45; 22; 7
1586; 2023/10/11; 04:24:23; 0; 62; 0; 0; 2543; 49; 22; 7
1587; 2023/10/11; 04:24:33; 1048575; 62; 0; 0; 2543; 48; 22; 7
1588; 2023/10/11; 04:24:43; 1048575; 62; 0; 0; 2544; 46; 22; 7
1589; 2023/10/11; 04:24:53; 0; 62; 0; 0; 2370; 44; 22; 6
1590; 2023/10/11; 04:25:03; 0; 62; 0; 0; 2658; 47; 22; 7
1591; 2023/10/11; 04:25:13; 1048575; 63; 0; 0; 2689; 48; 22; 7
1592; 2023/10/11; 04:25:23; 0; 62; 0; 0; 2697; 45; 22; 7
1593; 2023/10/11; 04:25:33; 1048575; 62; 0; 0; 2544; 46; 22; 7
1594; 2023/10/11; 04:25:43; 0; 62; 0; 0; 2673; 48; 22; 7
1595; 2023/10/11; 04:25:53; 0; 63; 0; 0; 2527; 46; 22; 7
1596; 2023/10/11; 04:26:03; 1048575; 63; 0; 0; 2374; 41; 22; 6
1597; 2023/10/11; 04:26:13; 1048575; 62; 0; 0; 2701; 46; 22; 7
1598; 2023/10/11; 04:26:23; 1048575; 62; 0; 0; 2560; 48; 22; 7
1599; 2023/10/11; 04:26:33; 0; 62; 0; 0; 2529; 45; 22; 7
1600; 2023/10/11; 04:26:43; 0; 62; 0; 0; 2544; 48; 22; 7
1601; 2023/10/11; 04:26:53; 0; 62; 0; 0; 2627; 48; 22; 7
1602; 2023/10/11; 04:27:03; 1048575; 62; 0; 0; 2652; 45; 22; 7
1603; 2023/10/11; 04:27:13; 0; 52; 0; 0; 2488; 41; 22; 6
1604; 2023/10/11; 04:27:23; 1048575; 52; 0; 0; 2644; 48; 22; 7
1605; 2023/10/11; 04:27:33; 0; 52; 0; 0; 2643; 46; 22; 7
1606; 2023/10/11; 04:27:43; 0; 63; 0; 0; 2700; 47; 22; 7
1607; 2023/10/11; 04:27:53; 0; 63; 0; 0; 2714; 48; 22; 7
1608; 2023/10/11; 04:28:03; 0; 62; 0; 0; 2606; 47; 22; 7
1609; 2023/10/11; 04:28:13; 1; 62; 0; 0; 2592; 46; 22; 7
1610; 2023/10/11; 04:28:23; 0; 63; 0; 0; 2462; 41; 22; 6
1611; 2023/10/11; 04:28:33; 0; 63; 0; 0; 2568; 49; 22; 7
1612; 2023/10/11; 04:28:43; 1048575; 62; 0; 0; 2598; 45; 22; 7
1613; 2023/10/11; 04:28:53; 1048575; 63; 0; 0; 2696; 48; 22; 7
1614; 2023/10/11; 04:29:03; 1048575; 62; 0; 0; 2679; 48; 22; 7
1615; 2023/10/11; 04:29:13; 0; 62; 0; 0; 2684; 46; 22; 7
1616; 2023/10/11; 04:29:23; 1048575; 63; 0; 0; 2702; 47; 22; 7
1617; 2023/10/11; 04:29:33; 0; 62; 0; 0; 2367; 44; 22; 6
1618; 2023/10/11; 04:29:43; 1048575; 62; 0; 0; 2542; 45; 22; 7
1619; 2023/10/11; 04:29:53; 0; 62; 0; 0; 2519; 44; 22; 7
1620; 2023/10/11; 04:30:03; 0; 62; 0; 0; 2520; 48; 22; 7
1621; 2023/10/11; 04:30:13; 0; 62; 0; 0; 2539; 46; 22; 7
1622; 2023/10/11; 04:30:23; 1048575; 62; 0; 0; 2544; 45; 22; 7
1623; 2023/10/11; 04:30:33; 0; 62; 0; 0; 2536; 48; 22; 7
1624; 2023/10/11; 04:30:43; 0; 62; 0; 0; 2415; 43; 22; 6
1625; 2023/10/11; 04:30:53; 1048575; 63; 0; 0; 2646; 44; 22; 7
1626; 2023/10/11; 04:31:03; 0; 62; 0; 0; 2678; 48; 22; 7
1627; 2023/10/11; 04:31:13; 0; 62; 0; 0; 2639; 46; 22; 7
1628; 2023/10/11; 04:31:23; 1; 62; 0; 0; 2713; 45; 22; 7
1629; 2023/10/11; 04:31:33; 0; 62; 0; 0; 2673; 48; 22; 7
1630; 2023/10/11; 04:31:43; 1048575; 62; 0; 0; 2522; 48; 22; 7
1631; 2023/10/11; 04:31:53; 0; 62; 0; 0; 2386; 43; 22; 6
1632; 2023/10/11; 04:32:03; 1048575; 52; 0; 0; 2534; 47; 22; 7
1633; 2023/10/11; 04:32:13; 0; 52; 0; 0; 2584; 47; 22; 7
1634; 2023/10/11; 04:32:23; 0; 52; 0; 0; 2552; 47; 22; 7
1635; 2023/10/11; 04:32:33; 1048575; 55; 0; 0; 2588; 46; 22; 7
1636; 2023/10/11; 04:32:43; 0; 62; 0; 0; 2677; 49; 22; 7
1637; 2023/10/11; 04:32:53; 0; 62; 0; 0; 2756; 48; 22; 7
1638; 2023/10/11; 04:33:03; 1048575; 63; 0; 0; 2565; 41; 22; 6
1639; 2023/10/11; 04:33:13; 1048575; 62; 0; 0; 2700; 48; 22; 7
1640; 2023/10/11; 04:33:23; 0; 62; 0; 0; 2684; 48; 22; 7
1641; 2023/10/11; 04:33:33; 1048575; 63; 0; 0; 2535; 46; 22; 7
1642; 2023/10/11; 04:33:43; 0; 63; 0; 0; 2677; 48; 22; 7
1643; 2023/10/11; 04:33:53; 1048575; 62; 0; 0; 2523; 49; 22; 7
1644; 2023/10/11; 04:34:03; 1048575; 62; 0; 0; 2522; 46; 22; 7
1645; 2023/10/11; 04:34:13; 1048575; 62; 0; 0; 2443; 41; 22; 6
1646; 2023/10/11; 04:34:23; 0; 62; 0; 0; 2571; 48; 22; 7
1647; 2023/10/11; 04:34:33; 1048575; 62; 0; 0; 2631; 47; 22; 7
1648; 2023/10/11; 04:34:43; 1048575; 62; 0; 0; 2651; 45; 22; 7
1649; 2023/10/11; 04:34:53; 0; 62; 0; 0; 2698; 47; 22; 7
1650; 2023/10/11; 04:35:03; 1048575; 62; 0; 0; 2693; 46; 22; 7
1651; 2023/10/11; 04:35:13; 1048574; 62; 0; 0; 2694; 45; 22; 7
1652; 2023/10/11; 04:35:23; 1048575; 62; 0; 0; 2369; 41; 22; 6
1653; 2023/10/11; 04:35:33; 1048575; 62; 0; 0; 2520; 48; 22; 7
1654; 2023/10/11; 04:35:43; 0; 62; 0; 0; 2544; 46; 22; 7
1655; 2023/10/11; 04:35:53; 1048575; 62; 0; 0; 2550; 45; 22; 7
1656; 2023/10/11; 04:36:03; 0; 62; 0; 0; 2553; 47; 22; 7
1657; 2023/10/11; 04:36:13; 1048575; 62; 0; 0; 2585; 49; 22; 7
1658; 2023/10/11; 04:36:23; 1048575; 62; 0; 0; 2615; 46; 22; 7
1659; 2023/10/11; 04:36:33; 0; 63; 0; 0; 2568; 43; 22; 6
1660; 2023/10/11; 04:36:43; 0; 62; 0; 0; 2728; 49; 22; 7
1661; 2023/10/11; 04:36:53; 0; 62; 0; 0; 2758; 47; 22; 7
1662; 2023/10/11; 04:37:03; 0; 52; 0; 0; 2698; 45; 22; 7
1663; 2023/10/11; 04:37:13; 1048575; 52; 0; 0; 2681; 49; 22; 7
1664; 2023/10/11; 04:37:23; 0; 52; 0; 0; 2514; 47; 22; 7
1665; 2023/10/11; 04:37:33; 1048575; 62; 0; 0; 2546; 45; 22; 7
1666; 2023/10/11; 04:37:43; 0; 63; 0; 0; 2377; 42; 22; 6
1667; 2023/10/11; 04:37:53; 1048575; 62; 0; 0; 2540; 47; 22; 7
